code,name,type
chk003875,浙商日添金货币B,货币型
chk003876,华宝沪深300指数增强A,股票指数
chk003877,富国久利稳健配置混合A,混合型
chk003878,富国久利稳健配置混合C,混合型
chk003879,嘉实6个月理财债券A,理财型
chk003880,嘉实定期宝6个月理财债券A,理财型
chk003881,嘉实定期宝6个月理财债券B,理财型
chk003882,易方达瑞弘混合A,混合型
chk003883,易方达瑞弘混合C,混合型
chk003884,汇安沪深300指数增强A,股票指数
chk003885,汇安沪深300指数增强C,股票指数
chk003886,汇安丰利混合A,混合型
chk003887,汇安丰利混合C,混合型
chk003888,汇安嘉源纯债债券,债券型
chk003889,汇安丰泽混合A,混合型
chk003890,汇安丰泽混合C,混合型
chk003891,汇安嘉裕纯债债券,债券型
chk003898,永赢丰益债券,债券型
chk003900,交银瑞鑫定开混合,混合型
chk003912,泰达宏利启富混合A,混合型
chk003913,泰达宏利启富混合C,混合型
chk003922,长盛盛康纯债债券A,债券型
chk003923,长盛盛康纯债债券C,债券型
chk003926,中融恒信纯债A,债券型
chk003927,中融恒信纯债C,债券型
chk003928,前海联合永兴纯债A,债券型
chk003929,中银证券安进债券A,债券型
chk003930,中银证券安进债券C,债券型
chk003931,工银丰实三年定开债券,定开债券
chk003938,南方荣尊混合A,混合型
chk003939,南方荣尊混合C,混合型
chk003940,银华盛世精选灵活配置混合发起式,混合型
chk003949,兴全稳泰债券A,债券型
chk003950,博时鑫润混合A,混合型
chk003951,博时鑫润混合C,混合型
chk003952,兴业嘉瑞6个月定开债A,定开债券
chk003953,兴业嘉瑞6个月定开债C,定开债券
chk003955,国泰民丰回报定开混合,混合型
chk003956,南方教育股票,股票型
chk003957,安信量化精选沪深300增强A,股票指数
chk003958,安信量化精选沪深300增强C,股票指数
chk003961,易方达瑞程灵活配置混合A,混合型
chk003962,易方达瑞程灵活配置混合C,混合型
chk003963,博时慧选纯债定开债,定开债券
chk003966,中银润利混合A,混合型
chk003967,中银润利混合C,混合型
chk003968,交银天益宝货币A,货币型
chk003969,交银天益宝货币E,货币型
chk003972,国富美元债定开债人民币,QDII
chk003973,国富美元债定开债美元现汇,QDII
chk003978,中信建投稳祥A,债券型
chk003979,中信建投稳祥C,债券型
chk003980,中银证券瑞益灵活配置混合A,混合型
chk003981,中银证券瑞益灵活配置混合C,混合型
chk003983,鹏华丰惠债券,债券型
chk003984,嘉实新能源新材料股票A,股票型
chk003985,嘉实新能源新材料股票C,股票型
chk003986,申万菱信中证500指数优选增强A,股票指数
chk003987,银华中债10年期金融债指数A,债券指数
chk003988,银华中债10年期金融债指数C,债券指数
chk003989,银华中债5年期金融债指数A,债券指数
chk003990,银华中债5年期金融债指数C,债券指数
chk003993,前海开源沪港深核心驱动混合,混合型
chk003994,华富货币B,货币型
chk003997,泓德添利货币A,货币型
chk003998,泓德添利货币B,货币型
chk003999,富荣富祥纯债,债券型
chk004000,泰达睿选稳健混合,混合型
chk004001,泰达宏利恒利债券A,债券型
chk004002,泰达宏利恒利债券C,债券型
chk004005,东方民丰回报赢安混合A,混合型
chk004006,东方民丰回报赢安混合C,混合型
chk004008,中融鑫思路混合A,混合型
chk004009,中融鑫思路混合C,混合型
chk004010,华泰柏瑞鼎利灵活配置混合A,混合型
chk004011,华泰柏瑞鼎利灵活配置混合C,混合型
chk004020,广发景祥纯债,债券型
chk004021,广发汇富一年定期债券A,定开债券
chk004022,广发汇富一年定期债券C,定开债券
chk004024,华泰保兴尊诚一年定开债,定开债券
chk004025,融通收益增强债券A,债券型
chk004026,融通收益增强债券C,债券型
chk004027,广发景源纯债A,债券型
chk004028,广发景源纯债C,债券型
chk004030,嘉实丰安6个月定期债券,定开债券
chk004031,鑫元添利三个月定开债,定开债券
chk004032,工银丰淳半年定开债券,定开债券
chk004033,金鹰添荣纯债债券,债券型
chk004038,中银富享定开债,定开债券
chk004039,中欧骏泰货币,货币型
chk004040,金鹰医疗健康产业A,股票型
chk004041,金鹰医疗健康产业C,股票型
chk004042,华夏鼎茂债券A,债券型
chk004043,华夏鼎茂债券C,债券型
chk004044,金鹰转型动力混合,混合型
chk004045,金鹰添润定开债,定开债券
chk004046,华夏新锦顺混合A,混合型
chk004047,华夏新锦顺混合C,混合型
chk004048,华夏新锦汇混合A,混合型
chk004049,华夏新锦汇混合C,混合型
chk004050,华夏新锦升混合A,混合型
chk004051,华夏新锦升混合C,混合型
chk004052,华夏鼎智债券A,债券型
chk004053,华夏鼎智债券C,债券型
chk004056,华夏惠利货币A,货币型
chk004059,鑫元招利债券,债券型
chk004060,博时兴盛货币B,货币型
chk004061,华夏鼎隆债券A,债券型
chk004062,华夏鼎隆债券C,债券型
chk004063,华夏恒融一年定开债,定开债券
chk004066,嘉实稳熙纯债债券,债券型
chk004069,南方中证全指证券公司ETF联接A,联接基金
chk004070,南方中证全指证券公司ETF联接C,联接基金
chk004072,金元顺安金通宝货币A,货币型
chk004073,金元顺安金通宝货币B,货币型
chk004075,交银医药创新股票,股票型
chk004076,国联安锐意成长混合,混合型
chk004077,金信民发货币A,货币型
chk004078,金信民发货币B,货币型
chk004079,万家鑫丰纯债A,债券型
chk004080,万家鑫丰纯债C,债券型
chk004081,国联安鑫乾混合A,混合型
chk004082,国联安鑫乾混合C,混合型
chk004083,国联安鑫隆混合A,混合型
chk004084,国联安鑫隆混合C,混合型
chk004085,工银国债(7-10年)指数A,债券指数
chk004086,工银国债(7-10年)指数C,债券指数
chk004087,银华添润定期开放债券,定开债券
chk004089,汇添富鑫瑞债券A,债券型
chk004090,汇添富鑫瑞债券C,债券型
chk004091,博时沪港深价值优选A,混合型
chk004092,博时沪港深价值优选C,混合型
chk004093,金元顺安桉盛债券A,债券型
chk004097,农银汇理日日鑫交易型货币A,货币型
chk004098,前海开源港股通股息率50强,股票型
chk004099,前海开源沪港深景气行业精选混合,混合型
chk004100,鹏华安益增强混合,混合型
chk004101,国泰民安增益纯债A,债券型
chk004102,信诚稳悦债券A,债券型
chk004103,信诚稳悦债券C,债券型
chk004104,信诚稳鑫A,债券型
chk004105,信诚稳鑫C,债券型
chk004106,中信保诚稳丰A,债券型
chk004107,中信保诚稳丰C,债券型
chk004108,信诚稳泰A,债券型
chk004109,信诚稳泰C,债券型
chk004112,创金合信国企活力混合,混合型
chk004117,大成惠祥纯债债券,债券型
chk004118,博时裕鹏纯债债券,债券型
chk004119,广发创新驱动灵活配置混合,混合型
chk004120,国富安享货币,货币型
chk004121,兴银现金添利,货币型
chk004122,兴银长益三个月定开债,定开债券
chk004123,兴银长盈三个月定开债,定开债券
chk004124,民生加银鑫升纯债,债券型
chk004126,浦银安盛稳健增利债券A,债券型
chk004127,鹏华丰康债券,债券型
chk004128,前海联合泳隆混合A,混合型
chk004129,国联安鑫汇混合A,混合型
chk004130,国联安鑫汇混合C,混合型
chk004131,国联安鑫发混合A,混合型
chk004132,国联安鑫发混合C,混合型
chk004133,中航航行宝货币,货币型
chk004134,农银金安18个月定开债,定开债券
chk004135,申万菱信量化成长混合,混合型
chk004136,博时民泽纯债债券,债券型
chk004137,博时合惠货币B,货币型
chk004138,上银鑫达混合,混合型
chk004139,中邮军民融合灵活配置混合,混合型
chk004140,兴业福鑫债券,债券型
chk004141,兴业瑞丰6个月定开债,定开债券
chk004142,招商盛合灵活混合A,混合型
chk004143,招商盛合灵活混合C,混合型
chk004144,上投安丰回报A,混合型
chk004145,上投安丰回报C,混合型
chk004148,圆信永丰多策略,混合型
chk004149,博时鑫惠混合A,混合型
chk004150,博时鑫惠混合C,混合型
chk004151,先锋日添利A,货币型
chk004152,先锋日添利B,货币型
chk004153,信诚新悦回报灵活配置混合A,混合型
chk004154,信诚新悦回报灵活配置混合B,混合型
chk004155,中信保诚至泰中短债债券A,债券型
chk004156,中信保诚至泰中短债债券C,债券型
chk004157,信诚至诚灵活配置混合A,混合型
chk004158,信诚至诚灵活配置混合B,混合型
chk004161,国泰企业信用精选A人民币,QDII
chk004162,国泰企业信用精选A美元现汇,QDII
chk004163,国泰企业信用精选A美元现钞,QDII
chk004164,国泰企业信用精选C人民币,QDII
chk004166,东方价值挖掘灵活配置混合A,混合型
chk004167,安信活期宝货币B,货币型
chk004168,博时富嘉纯债债券,债券型
chk004169,万家现金增利货币A,货币型
chk004170,万家现金增利货币B,货币型
chk004171,信诚永益一年定开混合A,混合型
chk004172,信诚永益一年定开混合C,混合型
chk004173,嘉实增益宝货币,货币型
chk004175,博时鑫泰混合A,混合型
chk004176,博时鑫泰混合C,混合型
chk004178,圆信永丰丰润货币A,货币型
chk004179,圆信永丰丰润货币B,货币型
chk004180,南方宏元定开债券A,定开债券
chk004181,南方宏元定开债券C,定开债券
chk004182,建信瑞福添利混合A,混合型
chk004183,富国产业升级混合,混合型
chk004185,江信增利货币A,货币型
chk004186,江信增利货币B,货币型
chk004189,华商消费行业股票,股票型
chk004190,招商沪深300指数增强A,股票指数
chk004191,招商沪深300指数增强C,股票指数
chk004192,招商中证500指数A,股票指数
chk004193,招商中证500指数C,股票指数
chk004194,招商中证1000指数增强A,股票指数
chk004195,招商中证1000指数增强C,股票指数
chk004196,泓德裕鑫一年定开债券A,定开债券
chk004197,泓德裕鑫一年定开债券C,定开债券
chk004198,华富天益货币A,货币型
chk004199,华富天益货币B,货币型
chk004200,博时富瑞纯债债券A,债券型
chk004201,华夏财富宝货币B,货币型
chk004202,华夏睿磐泰兴混合,混合型
chk004205,东方支柱产业灵活配置混合,混合型
chk004206,华商元亨灵活配置混合,混合型
chk004209,大成智惠量化多策略混合,混合型
chk004210,前海开源货币E,货币型
chk004211,金鹰周期优选混合,混合型
chk004212,中融量化智选混合A,混合型
chk004216,兴业安润货币A,货币型
chk004217,兴业安润货币B,货币型
chk004218,前海开源裕和混合A,混合型
chk004219,中海添顺定期开放混合,混合型
chk004220,长信纯债壹号债券C,债券型
chk004221,长信量化先锋混合C,混合型
chk004222,金信民旺债券A,债券型
chk004223,金信多策略精选灵活配置,混合型
chk004224,南方军工改革灵活配置混合,混合型
chk004225,国寿安保稳诚混合A,混合型
chk004226,国寿安保稳诚混合C,混合型
chk004227,泰信鑫利混合A,混合型
chk004228,泰信鑫利混合C,混合型
chk004230,永赢添益债券,债券型
chk004231,中欧行业成长混合(LOF)C,混合型
chk004232,中欧价值发现混合C,混合型
chk004233,中欧盛世成长混合(LOF)C,混合型
chk004234,中欧数据挖掘混合C,混合型
chk004235,中欧价值智选混合C,混合型
chk004236,中欧新动力混合(LOF)C,混合型
chk004237,中欧新蓝筹混合C,混合型
chk004238,永赢瑞益债券,债券型
chk004241,中欧时代先锋股票C,股票型
chk004242,兴业稳康三年定开债券,定开债券
chk004243,广发道琼斯石油指数人民币C,QDII-指数
chk004244,东方周期优选灵活配置混合,混合型
chk004246,德邦锐乾债券A,债券型
chk004247,德邦锐乾债券C,债券型
chk004249,安信中国制造2025混合,混合型
chk004250,银河量化优选混合,混合型
chk004251,华夏惠利货币B,货币型
chk004252,国泰安益灵活配置混合C,混合型
chk004253,国泰黄金ETF联接C,联接基金
chk004254,民生加银汇鑫一年定开债A,定开债券
chk004255,民生加银汇鑫一年定开债C,定开债券
chk004256,民生加银汇鑫一年定开债D,定开债券
chk004258,国寿安保稳嘉混合A,混合型
chk004259,国寿安保稳嘉混合C,混合型
chk004260,德邦稳盈增长灵活配置混合,混合型
chk004261,招商招禧宝货币A,货币型
chk004262,招商招禧宝货币B,货币型
chk004263,华安沪港深机会灵活配置混合,混合型
chk004264,海富通瑞合纯债,债券型
chk004265,金鹰民丰回报定期开放混合,混合型
chk004266,招商沪港深科技创新混合,混合型
chk004267,金鹰持久增利债券(LOF)E,债券型
chk004270,汇添富民丰回报混合A,混合型
chk004271,汇添富民丰回报混合C,混合型
chk004274,浦银安恒回报定开混合A,混合型
chk004275,浦银安恒回报定开混合C,混合型
chk004276,浦银安和回报定开混合A,混合型
chk004277,浦银安和回报定开混合C,混合型
chk004278,东方红智逸沪港深定开混合,混合型
chk004279,国寿安保稳荣混合A,混合型
chk004280,国寿安保稳荣混合C,混合型
chk004282,博时兴荣货币B,货币型
chk004283,中欧达安一年定开混合,混合型
chk004284,华宝新优选定开混合,混合型
chk004285,华富天盈货币A,货币型
chk004286,华富天盈货币B,货币型
chk004290,前海开源顺和债券A,债券型
